"UID","JOB_CATEGORY","JOB_DEP","Working_hours","eco_sect","Terms_of_emp","Employer_type","Emolument","JOB_CONDITION","employee_count","Work_description"
58554,"O","63",2043,"QA","CDI","ct_9",27229,"C","tr_3","433a"
58555,"O","63",1820,"GZ","CDI","ct_9",15107,"C","tr_3","477c"
58557,"O","63",1918,"FZ","CDI","ct_6",18728,"C","tr_1","382c"
58563,"O","63",1818,"GZ","CDI","ct_9",19627,"C","tr_0","653a"
58568,"A","63",1482,"DZ","APP","ct_9",12866,"C","tr_3","485a"
58569,"A","63",1196,"CH","APP","ct_9",13033,"C","tr_6","543h"
58572,"O","63",1799,"MA","CDI","ct_9",24368,"C","tr_1","461c"
58577,"O","63",1867,"NZ","CDI","ct_9",14001,"C","tr_3","684a"
58579,"O","63",606,"JC","CDI","ct_9",22912,"P","tr_3","478a"
58581,"O","63",1248,"OZ","CDI","ct_2",14632,"P","tr_2","525a"
58582,"X","93",716,"GZ","AUT","ct_9",4631,"P","tr_6","462d"
58586,"O","63",1928,"IZ","CDI","ct_6",16925,"C","tr_1","561c"
58589,"O","63",1653,"FZ","CDI","ct_9",17145,"C","tr_2","632g"
58594,"X","75",1000,"KZ","AUT","ct_9",18565,"C","tr_5","543h"
58605,"O","63",1518,"CL","CDI","ct_9",19629,"P","tr_6","672a"
58615,"O","63",1457,"JB","CDI","ct_9",18013,"P","tr_6","374c"
58616,"O","63",1840,"GZ","CDI","ct_9",20731,"C","tr_5","462b"
58620,"O","63",1220,"QB","AUT","ct_8",5923,"C","tr_5","676e"
58636,"O","63",1820,"HZ","CDI","ct_9",23254,"C","tr_3","451a"
58654,"O","95",2012,"GZ","CDI","ct_9",18839,"C","tr_3","634c"
58657,"A","63",592,"NZ","APP","ct_9",2359,"C","tr_2","682a"
58660,"O","63",1892,"CG","CDI","ct_9",24028,"C","tr_6","462e"
58661,"O","63",1887,"FZ","CDI","ct_9",47177,"C","tr_5","382c"
58665,"O","63",1766,"MA","CDI","ct_9",30115,"C","tr_5","387d"
58667,"O","63",544,"IZ","CDI","ct_6",5276,"P","tr_1","561c"
58671,"O","63",1716,"GZ","CDI","ct_9",19348,"P","tr_6","552a"
58675,"O","63",1820,"QA","CDI","ct_8",19072,"C","tr_6","526a"
58677,"O","63",1799,"IZ","CDI","ct_9",17457,"C","tr_0","636d"
58681,"O","63",1820,"QB","AUT","ct_2",18531,"C","tr_6","563b"
58682,"O","63",1820,"QA","CDI","ct_9",22871,"C","tr_4","542a"
58686,"O","63",1820,"KZ","CDI","ct_9",31018,"C","tr_6","467a"
58697,"A","63",936,"FZ","APP","ct_9",7542,"C","tr_3","681b"
58701,"O","63",1935,"HZ","CDI","ct_6",15509,"C","tr_1","643a"
58704,"O","63",1795,"NZ","CDI","ct_6",15227,"C","tr_5","534a"
58715,"O","63",479,"IZ","CDI","ct_6",6384,"F","tr_4","561d"
58721,"O","63",2028,"GZ","CDI","ct_6",17273,"C","tr_1","634c"
58727,"O","63",1975,"MA","CDI","ct_6",21341,"C","tr_1","632g"
58732,"O","63",1635,"FZ","CDI","ct_9",22400,"C","tr_4","481b"
58737,"O","63",786,"QB","CDI","ct_7",7973,"F","tr_1","563b"
58741,"O","63",1819,"GZ","CDI","ct_9",19734,"C","tr_1","643a"
58746,"O","63",3000,"QB","CDI","ct_7",10456,"D","tr_1","563a"
58748,"O","63",2094,"HZ","CDI","ct_9",17055,"C","tr_2","641a"
58749,"O","63",1822,"PZ","CDI","ct_8",23682,"C","tr_5","341a"
58752,"O","63",1163,"KZ","TOA","ct_9",15770,"C","tr_3","684a"
58758,"O","63",1333,"CA","CDD","ct_9",13624,"C","tr_1","554a"
58762,"O","63",910,"HZ","CDI","ct_9",12597,"C","tr_6","451a"
58766,"O","63",220,"NZ","CDD","ct_9",1858,"Y","tr_5","684a"
58772,"O","69",1820,"PZ","CDI","ct_9",29363,"C","tr_3","633b"
58779,"O","63",1820,"GZ","CDI","ct_9",24171,"C","tr_2","487a"
58786,"O","63",1372,"QA","CDI","ct_3",21593,"P","tr_6","344a"
58796,"O","64",1825,"FZ","CDI","ct_9",23231,"C","tr_1","632a"
58806,"O","64",1646,"IZ","CDI","ct_9",15805,"P","tr_3","561d"
58807,"O","40",2200,"GZ","CDI","ct_9",22326,"C","tr_1","643a"
58808,"O","64",1820,"MB","CDI","ct_9",65938,"C","tr_6","373a"
58810,"O","64",1388,"EZ","CDI","ct_9",17237,"C","tr_4","628a"
58814,"O","64",NA,"GZ","CDI","ct_9",3158,"C","tr_1","463c"
58836,"O","64",841,"FZ","CDI","ct_9",11017,"C","tr_2","472c"
58838,"O","64",1837,"GZ","CDI","ct_9",20052,"C","tr_2","463e"
58844,"X","64",1847,"PZ","AUT","ct_8",14432,"P","tr_3","525a"
58848,"O","64",1809,"CB","CDI","ct_9",23754,"C","tr_2","675a"
58850,"O","64",1476,"KZ","CDI","ct_9",22502,"P","tr_4","545c"
58855,"O","16",1824,"OZ","AUT","ct_1",22159,"C","tr_6","532c"
58856,"O","64",1826,"DZ","CDI","ct_9",24395,"C","tr_5","477a"
58861,"O","64",1911,"FZ","CDI","ct_9",25793,"C","tr_3","681b"
58863,"O","64",483,"TZ","CDI","ct_7",11684,"C","tr_1","563c"
58866,"O","64",1668,"HZ","CDI","ct_9",10629,"C","tr_1","451a"
58869,"O","64",1820,"HZ","CDI","ct_9",30474,"C","tr_3","466a"
58870,"O","64",1846,"CM","CDI","ct_9",21118,"C","tr_5","653a"
58876,"O","64",1820,"MB","CDI","ct_9",51842,"C","tr_6","388a"
58882,"O","65",542,"GZ","CDI","ct_9",13307,"F","tr_4","374a"
58883,"O","64",1835,"GZ","CDI","ct_9",31370,"C","tr_1","344d"
58886,"O","64",1155,"IZ","CDI","ct_9",8679,"P","tr_3","561d"
58891,"O","64",1825,"FZ","CDI","ct_9",24529,"C","tr_1","681a"
58894,"O","64",1820,"QA","CDI","ct_3",16817,"C","tr_6","451h"
58901,"O","64",1744,"GZ","CDI","ct_6",24867,"C","tr_1","463b"
58907,"O","64",1739,"NZ","AUT","ct_9",13193,"C","tr_0","631a"
58942,"O","64",1819,"RZ","CDI","ct_8",14955,"C","tr_3","435b"
58947,"O","33",944,"HZ","CDI","ct_9",16573,"P","tr_4","642b"
58949,"O","64",1836,"QB","CDI","ct_8",17066,"C","tr_3","525d"
58951,"O","64",1765,"PZ","CDI","ct_9",6361,"C","tr_1","542a"
58953,"O","64",998,"TZ","CDI","ct_7",8456,"C","tr_1","563c"
58957,"O","64",1820,"GZ","CDI","ct_9",20671,"C","tr_1","433d"
58958,"O","64",1820,"PZ","CDI","ct_8",27132,"C","tr_5","421b"
58961,"O","40",2500,"HZ","CDI","ct_9",53128,"C","tr_4","466c"
58985,"O","64",1820,"PZ","AUT","ct_2",28302,"C","tr_1","421b"
58990,"O","33",1875,"NZ","CDI","ct_6",16051,"C","tr_5","534a"
58992,"O","64",1820,"KZ","CDI","ct_6",17891,"C","tr_1","545c"
59019,"O","64",1760,"FZ","CDI","ct_9",19521,"C","tr_5","681a"
59030,"O","64",845,"GZ","CDD","ct_9",14117,"C","tr_1","554a"
59033,"O","78",2200,"MA","CDI","ct_9",58220,"C","tr_4","543b"
59036,"O","40",1820,"HZ","CDI","ct_9",64026,"C","tr_3","372b"
59042,"O","64",1670,"OZ","CDI","ct_2",14516,"P","tr_2","525b"
59055,"O","89",NA,"GZ","CDI","ct_9",26075,"C","tr_6","463b"
59067,"O","64",1767,"QB","CDI","ct_8",33077,"C","tr_3","372b"
59072,"O","64",1605,"CL","CDI","ct_9",29090,"P","tr_6","384b"
59074,"O","64",2028,"MA","CDI","ct_9",24207,"C","tr_1","543b"
59094,"O","64",1451,"GZ","CDI","ct_9",10497,"P","tr_1","554e"
59097,"O","64",1729,"QB","CDI","ct_8",12681,"C","tr_3","526d"
59098,"O","64",1820,"MA","CDI","ct_9",16578,"C","tr_1","543b"
59099,"X","64",1091,"PZ","AUT","ct_8",9290,"P","tr_2","525a"
59103,"O","64",1622,"OZ","CDI","ct_8",20900,"P","tr_4","467d"
59105,"O","64",614,"CA","CDD","ct_9",4064,"C","tr_3","554a"
59106,"O","64",1636,"QB","CDI","ct_8",15051,"P","tr_4","525d"
59109,"O","64",1808,"QA","CDI","ct_9",17543,"C","tr_4","526e"
59116,"O","64",1774,"OZ","AUT","ct_2",19623,"C","tr_6","526c"
59117,"O","64",1214,"QB","CDI","ct_6",13024,"C","tr_4","526a"
59122,"O","64",1565,"PZ","AUT","ct_1",23387,"P","tr_3","341a"
59125,"O","64",312,"IZ","CDI","ct_9",2013,"P","tr_1","643a"
59130,"X","64",1820,"QB","CDI","ct_8",12108,"C","tr_5","676e"
59138,"O","64",1981,"CA","CDI","ct_9",18429,"C","tr_4","643a"
59142,"O","64",1547,"FZ","CDI","ct_6",15767,"C","tr_1","671c"
59144,"O","65",1847,"NZ","CDI","ct_9",22839,"C","tr_3","534b"
59145,"O","64",1820,"QB","CDI","ct_8",19307,"C","tr_3","525d"
59148,"O","64",530,"CH","CDI","ct_9",4204,"P","tr_2","673a"
59149,"O","64",2287,"HZ","CDI","ct_9",18568,"C","tr_1","641a"
59150,"O","64",1463,"QA","CDI","ct_8",15845,"P","tr_2","526a"
59155,"O","64",1819,"KZ","CDI","ct_6",22476,"C","tr_1","461f"
59159,"O","64",1820,"FZ","CDI","ct_9",20182,"C","tr_5","632a"
59162,"O","64",2200,"CE","CDI","ct_9",30293,"C","tr_6","625c"
59175,"O","64",778,"TZ","CDI","ct_7",9960,"C","tr_1","563c"
59176,"O","64",1913,"FZ","CDI","ct_9",25078,"C","tr_2","621a"
59182,"A","64",1819,"CK","APP","ct_9",13697,"C","tr_1","683a"
59184,"O","64",1820,"QB","CDI","ct_8",16575,"C","tr_4","534a"
59187,"O","64",1828,"QB","CDI","ct_9",16841,"C","tr_4","525d"
59188,"O","64",2066,"CH","CDI","ct_9",21655,"C","tr_5","626b"
59193,"O","65",2028,"GZ","CDI","ct_9",17021,"C","tr_2","643a"
59195,"O","64",1867,"FZ","CDI","ct_9",26499,"C","tr_5","472c"
59196,"O","64",1885,"CE","CDI","ct_9",38391,"C","tr_5","484a"
59198,"O","64",1455,"QB","CDI","ct_8",23445,"P","tr_3","431f"
59199,"O","64",1495,"RZ","CDI","ct_8",16939,"P","tr_1","542a"
59203,"O","64",1638,"MB","CDI","ct_9",22806,"P","tr_5","461f"
59210,"O","64",1341,"CB","CDI","ct_9",11693,"C","tr_4","627c"
59214,"O","64",1617,"FZ","CDI","ct_9",28222,"C","tr_5","461b"
59215,"O","64",1432,"NZ","CDI","ct_8",18275,"C","tr_5","431f"
59217,"O","75",2009,"CA","CDI","ct_9",51478,"C","tr_5","374d"
59224,"O","40",1831,"OZ","AUT","ct_2",22610,"C","tr_3","621f"
59226,"O","64",1154,"QB","CDD","ct_8",18495,"P","tr_3","434d"
59229,"O","64",1896,"CA","CDI","ct_9",15352,"C","tr_6","674b"
59231,"X","40",1820,"QB","CDI","ct_8",8161,"C","tr_5","685a"
59237,"O","64",1291,"HZ","CDI","ct_9",17322,"P","tr_6","451a"
59244,"O","65",1722,"GZ","CDI","ct_9",14004,"C","tr_1","554e"
59255,"O","64",1092,"GZ","CDI","ct_9",13925,"P","tr_1","542a"
59264,"O","64",1836,"QB","CDI","ct_6",15032,"C","tr_4","525d"
59267,"O","64",1780,"QB","CDI","ct_8",17153,"C","tr_5","563a"
59279,"O","64",1690,"GZ","CDI","ct_9",31978,"P","tr_1","374a"
59280,"O","64",1827,"CB","CDI","ct_9",21318,"C","tr_2","628a"
59284,"O","64",1867,"FZ","CDI","ct_9",20009,"C","tr_1","632c"
59295,"O","64",1215,"TZ","CDI","ct_7",14832,"C","tr_1","563c"
59300,"O","64",1901,"CM","CDI","ct_9",23476,"C","tr_4","473c"
59302,"O","64",1820,"EZ","CDI","ct_9",29019,"C","tr_5","461e"
59306,"O","64",2028,"IZ","CDI","ct_9",17000,"C","tr_2","561e"
59307,"O","40",1832,"MA","CDI","ct_9",19149,"C","tr_1","474c"
59313,"O","64",1808,"QA","CDI","ct_9",16846,"C","tr_5","526a"
59315,"O","64",1319,"CA","TOA","ct_9",23916,"C","tr_6","674c"
59317,"O","64",1140,"GZ","CDI","ct_9",17762,"P","tr_1","543g"
59318,"A","64",1439,"GZ","APP","ct_9",6320,"C","tr_1","676e"
59331,"O","64",1517,"PZ","CDI","ct_8",17401,"P","tr_2","421b"
59332,"O","64",1233,"TZ","CDI","ct_7",14363,"C","tr_1","563c"
59338,"O","64",1794,"CE","CDI","ct_9",21153,"C","tr_4","484a"
59345,"O","40",1826,"QB","CDI","ct_8",20282,"C","tr_2","434e"
59356,"X","64",380,"RZ","AUT","ct_8",11074,"P","tr_1","435b"
59368,"O","64",1837,"GZ","CDI","ct_9",16237,"C","tr_1","554b"
59369,"X","64",1121,"OZ","AUT","ct_2",11353,"P","tr_1","524c"
59372,"O","64",1838,"CA","CDI","ct_9",16613,"P","tr_5","625g"
59374,"O","64",1561,"FZ","CDI","ct_9",26450,"C","tr_4","481b"
59380,"O","64",2028,"IZ","CDI","ct_9",17293,"C","tr_5","561f"
59383,"O","64",1294,"QB","CDI","ct_9",13775,"P","tr_3","525d"
59384,"O","64",1820,"MB","CDI","ct_9",38936,"C","tr_6","462c"
59392,"O","64",1329,"SZ","CDI","ct_9",9851,"P","tr_1","684a"
59416,"O","64",1856,"QA","CDI","ct_6",17418,"C","tr_2","526e"
59417,"O","64",1919,"PZ","CDI","ct_8",17649,"C","tr_3","422e"
59418,"O","64",758,"QB","CDI","ct_3",12981,"C","tr_3","525d"
59422,"O","64",830,"QA","CDI","ct_8",11645,"P","tr_4","526c"
59424,"O","64",1619,"JA","CDI","ct_9",17478,"P","tr_3","478c"
59436,"O","64",2465,"HZ","CDI","ct_4",24741,"P","tr_5","546b"
59437,"O","64",274,"TZ","CDI","ct_7",3164,"C","tr_1","563c"
59455,"O","64",1642,"FZ","CDI","ct_6",16038,"C","tr_1","632a"
59463,"O","64",1291,"HZ","CDI","ct_9",16188,"P","tr_6","451a"
59464,"O","64",1836,"MB","CDI","ct_9",55600,"C","tr_6","388b"
59465,"O","64",234,"GZ","CDI","ct_9",2510,"P","tr_3","554a"
59466,"O","75",2009,"CA","CDI","ct_9",51123,"C","tr_5","374d"
59468,"O","64",1828,"QB","CDI","ct_9",16745,"C","tr_4","525d"
59480,"O","64",1299,"LZ","CDI","ct_6",11084,"P","tr_1","543f"
59483,"O","64",2028,"IZ","CDI","ct_9",22159,"C","tr_1","561c"
59484,"O","64",1776,"DZ","TOA","ct_9",31411,"C","tr_4","485a"
59486,"O","64",918,"QB","CDI","ct_9",9045,"P","tr_3","526d"
59487,"O","64",1942,"GZ","CDI","ct_9",17024,"C","tr_2","554b"
59488,"O","40",1911,"FZ","CDI","ct_6",20155,"C","tr_2","472b"
59489,"O","64",1682,"QB","CDI","ct_9",14860,"C","tr_3","526c"
59498,"O","64",1316,"TZ","CDI","ct_7",11909,"C","tr_1","563c"
59501,"O","64",1820,"PZ","CDI","ct_8",16808,"C","tr_4","543c"
59506,"O","17",2028,"MA","CDI","ct_9",18769,"C","tr_0","691e"
59507,"O","64",278,"CA","CDD","ct_9",15371,"C","tr_2","674c"
59525,"O","64",952,"IZ","CDI","ct_9",9326,"C","tr_1","561c"
59534,"O","64",1667,"QB","CDI","ct_9",16695,"C","tr_3","526a"
59538,"O","40",1829,"RZ","CDI","ct_8",28660,"C","tr_1","373d"
59548,"O","64",1823,"GZ","CDI","ct_9",19496,"C","tr_5","554c"
59563,"O","64",2012,"QB","CDI","ct_8",32852,"C","tr_5","434a"
59578,"O","64",1497,"QA","CDI","ct_9",12073,"C","tr_5","525d"
59580,"O","64",1266,"OZ","AUT","ct_1",11169,"P","tr_6","532a"
59589,"O","64",2110,"CH","CDI","ct_9",23579,"C","tr_5","626b"
59595,"O","64",1259,"QA","CDI","ct_9",15975,"C","tr_3","542a"
59604,"O","65",1924,"GZ","CDI","ct_9",33189,"C","tr_1","372a"
59609,"O","31",549,"NZ","CDD","ct_9",5341,"P","tr_5","684a"
59615,"O","64",1834,"MA","CDI","ct_6",33102,"C","tr_1","472a"
59618,"O","64",910,"QA","CDI","ct_9",22661,"C","tr_5","526a"
59627,"O","64",782,"CC","CDI","ct_9",10750,"P","tr_2","627d"
59644,"O","33",2440,"HZ","CDI","ct_9",21515,"C","tr_4","641a"
59645,"O","64",991,"GZ","CDI","ct_9",21957,"P","tr_1","344d"
59659,"O","64",910,"PZ","CDI","ct_8",10619,"P","tr_3","421b"
59665,"O","64",1819,"HZ","CDI","ct_9",32783,"C","tr_6","333c"
59669,"O","64",1692,"FZ","CDI","ct_9",23693,"C","tr_2","681b"
59687,"O","64",909,"PZ","CDI","ct_8",9073,"P","tr_2","525a"
59701,"O","64",2028,"CC","CDI","ct_9",26092,"C","tr_2","373c"
59705,"O","64",1634,"GZ","CDI","ct_9",32504,"C","tr_1","463c"
59706,"O","64",1905,"CK","CDI","ct_9",24171,"C","tr_4","624e"
59713,"O","64",1611,"JA","CDI","ct_9",16638,"P","tr_1","543b"
59720,"O","64",1820,"PZ","CDI","ct_8",26928,"C","tr_4","341a"
59731,"O","64",2200,"MA","CDI","ct_9",28842,"C","tr_1","632g"
59732,"O","64",1580,"QB","CDI","ct_8",25434,"P","tr_2","311d"
59743,"O","64",608,"NZ","TOA","ct_8",11093,"Y","tr_3","563b"
59749,"O","64",2125,"DZ","CDI","ct_9",21167,"P","tr_5","543f"
59753,"O","64",2200,"GZ","CDI","ct_9",47483,"C","tr_3","551a"
59755,"O","64",1037,"OZ","AUT","ct_2",8716,"P","tr_4","621f"
59758,"O","64",2029,"CH","CDI","ct_9",18268,"C","tr_3","623a"
59763,"O","64",1835,"NZ","CDI","ct_6",16856,"C","tr_3","534a"
59769,"O","64",1577,"CH","CDI","ct_9",11549,"C","tr_5","673a"
59773,"O","64",1389,"GZ","CDI","ct_9",19021,"C","tr_1","634c"
59776,"O","64",1820,"QB","CDI","ct_8",19145,"C","tr_1","526d"
59783,"O","64",1820,"KZ","CDI","ct_9",29472,"C","tr_1","545b"
59786,"O","64",1026,"CA","CDI","ct_6",14429,"C","tr_1","636c"
59788,"O","64",1880,"HZ","CDI","ct_6",15450,"C","tr_2","641b"
59792,"O","64",1036,"IZ","CDD","ct_9",8458,"C","tr_1","561c"
59806,"X","64",907,"CB","AUT","ct_9",2783,"C","tr_2","526d"
59807,"O","64",1820,"JC","CDI","ct_9",17647,"C","tr_2","478a"
59822,"O","64",829,"LZ","CDI","ct_9",9408,"P","tr_1","632k"
59824,"O","64",1820,"PZ","CDI","ct_8",16091,"C","tr_3","422e"
59826,"O","64",121,"HZ","CDI","ct_9",2911,"C","tr_3","643a"
59864,"O","65",1861,"GZ","CDI","ct_9",18541,"C","tr_1","487a"
59881,"O","65",727,"CA","CDD","ct_9",4968,"C","tr_6","674b"
59883,"O","65",2028,"QA","AUT","ct_3",21117,"C","tr_6","431f"
59884,"O","65",1806,"GZ","CDI","ct_9",16354,"C","tr_3","653a"
59886,"O","78",2200,"CF","CDI","ct_9",40138,"C","tr_6","463d"
59897,"O","65",1991,"CC","CDI","ct_9",15289,"C","tr_3","675b"
59901,"O","65",1812,"QB","CDI","ct_8",18354,"C","tr_4","525d"
59904,"O","65",2028,"QA","AUT","ct_3",20435,"P","tr_6","526a"
59908,"X","65",1825,"FZ","AUT","ct_6",13644,"C","tr_1","681a"
59911,"O","64",1659,"CH","CDI","ct_9",19414,"C","tr_5","626b"
59922,"O","65",1376,"GZ","CDI","ct_9",29624,"P","tr_2","374d"
59924,"O","65",1036,"CL","CDI","ct_9",21702,"C","tr_5","624f"
59937,"O","31",1820,"PZ","CDI","ct_8",28678,"C","tr_4","341a"
59946,"O","65",550,"QB","CDI","ct_7",5866,"F","tr_1","563b"
59948,"O","65",1303,"GZ","CDI","ct_6",40463,"C","tr_1","344d"
59958,"O","64",1820,"PZ","CDI","ct_8",20072,"C","tr_2","341a"
59959,"O","65",1571,"QB","CDI","ct_8",13163,"P","tr_4","435b"
59962,"O","65",1230,"FZ","CDI","ct_9",13744,"C","tr_3","671c"
59965,"O","65",1820,"HZ","CDI","ct_9",18383,"C","tr_3","521a"
59973,"O","65",2030,"NZ","CDI","ct_9",18118,"C","tr_1","554c"
59991,"O","31",1824,"OZ","AUT","ct_1",27788,"C","tr_6","532c"
60023,"O","65",1763,"QB","CDI","ct_8",15192,"C","tr_5","526d"
60024,"O","65",1820,"PZ","CDI","ct_8",24000,"C","tr_2","341a"
60028,"O","31",1820,"PZ","CDI","ct_8",18178,"C","tr_2","423b"
60068,"O","32",1826,"QB","CDI","ct_9",18069,"C","tr_5","526a"
60080,"O","65",1814,"HZ","CDI","ct_9",28781,"C","tr_5","333c"
60087,"O","65",187,"CA","TOA","ct_9",1955,"C","tr_6","674b"
60090,"O","67",2200,"QB","CDI","ct_8",47192,"C","tr_5","463d"
60111,"O","65",1284,"GZ","CDI","ct_9",14966,"P","tr_2","542a"
60124,"O","65",1820,"OZ","CDD","ct_4",16784,"C","tr_2","524c"
60126,"O","65",1822,"HZ","CDI","ct_9",18273,"C","tr_4","643a"
60131,"O","65",522,"MC","CDI","ct_9",5161,"P","tr_3","643a"
60143,"O","65",1805,"QB","CDI","ct_8",18921,"C","tr_3","434e"
60147,"O","65",1928,"GZ","CDI","ct_9",25358,"C","tr_3","462b"
60152,"O","65",218,"QA","CDI","ct_8",2840,"P","tr_3","526a"
60159,"O","65",2028,"GZ","CDI","ct_6",34215,"C","tr_1","543b"
60167,"O","67",1974,"GZ","CDI","ct_9",22294,"C","tr_6","463c"
60170,"O","65",1820,"GZ","CDI","ct_9",16163,"C","tr_3","676c"
60176,"O","65",1824,"QA","CDI","ct_9",26525,"C","tr_3","543c"
60188,"O","66",1809,"GZ","CDI","ct_9",17140,"C","tr_1","433d"
60194,"O","66",1019,"QB","CDI","ct_8",9655,"P","tr_4","525d"
60205,"O","66",2200,"GZ","CDI","ct_9",51469,"C","tr_1","374d"
60207,"O","16",1824,"OZ","AUT","ct_1",19940,"C","tr_6","532c"
60208,"O","66",1663,"PZ","CDI","ct_9",12302,"C","tr_1","423a"
60217,"O","66",346,"FZ","CDI","ct_6",10777,"P","tr_1","542a"
60218,"O","66",612,"NZ","CDI","ct_8",11641,"C","tr_1","691d"
60229,"O","66",1868,"QA","CDI","ct_8",18396,"C","tr_6","526a"
60236,"O","66",1820,"KZ","CDI","ct_9",14647,"C","tr_1","526b"
60238,"O","66",1839,"FZ","CDI","ct_9",20493,"C","tr_2","472c"
60245,"O","66",1960,"MC","CDI","ct_9",48841,"C","tr_3","373b"
60278,"O","66",1668,"PZ","CDI","ct_8",23187,"C","tr_2","421b"
60280,"O","94",974,"MA","CDI","ct_9",24975,"C","tr_6","479b"
60285,"O","66",1708,"GZ","CDI","ct_9",33874,"P","tr_1","344d"
60286,"O","66",997,"GZ","CDI","ct_9",8895,"P","tr_4","551a"
60294,"O","66",1868,"EZ","CDI","ct_2",32512,"C","tr_1","332b"
60300,"O","11",2111,"NZ","CDI","ct_9",32387,"C","tr_1","462e"
60307,"O","66",1916,"QA","CDI","ct_9",16923,"C","tr_0","526e"
60310,"O","66",1402,"QB","CDI","ct_8",13352,"P","tr_6","563b"
60312,"O","31",1457,"NZ","CDI","ct_9",10981,"P","tr_5","684a"
60316,"O","66",2042,"NZ","CDI","ct_9",20839,"C","tr_1","684a"
60317,"O","66",1869,"IZ","CDI","ct_2",18082,"C","tr_2","621f"
60324,"O","66",1817,"QA","AUT","ct_3",23783,"C","tr_6","431f"
60326,"O","66",1820,"QB","CDI","ct_8",18885,"C","tr_3","526d"
60329,"O","66",1257,"QB","CDI","ct_8",10480,"P","tr_1","525d"
60330,"O","66",1820,"QB","CDI","ct_8",15867,"C","tr_4","479b"
60352,"O","66",910,"QB","CDI","ct_8",24354,"C","tr_2","423b"
60357,"O","66",1820,"GZ","CDI","ct_9",18590,"C","tr_3","634c"
60363,"O","66",1786,"GZ","CDI","ct_9",16802,"C","tr_6","554a"
60365,"O","66",1556,"GZ","CDI","ct_9",10029,"P","tr_5","554a"
60369,"O","63",1187,"OZ","CDD","ct_2",12568,"C","tr_6","423b"
60378,"O","66",1499,"QA","CDI","ct_1",37675,"P","tr_3","344b"
60381,"O","66",2418,"QB","CDI","ct_8",23409,"P","tr_4","526a"
60386,"O","66",1785,"CA","CDI","ct_9",12260,"C","tr_1","554a"
60397,"O","66",1786,"FZ","CDI","ct_9",21084,"C","tr_3","621e"
60408,"O","66",1147,"TZ","CDI","ct_7",12475,"C","tr_1","563c"
60419,"O","66",1708,"QA","CDI","ct_9",13727,"C","tr_5","525d"
60423,"O","66",1962,"NZ","CDI","ct_9",31340,"C","tr_4","478c"
60424,"O","66",1126,"JA","CDI","ct_9",27635,"P","tr_2","352a"
60425,"O","66",1924,"OZ","CDI","ct_9",23685,"C","tr_2","534a"
60427,"O","66",1820,"JC","CDI","ct_9",19794,"C","tr_2","478a"
60430,"O","66",204,"TZ","CDI","ct_7",2695,"C","tr_1","563c"
60434,"O","31",1743,"JC","CDI","ct_9",25153,"C","tr_3","388c"
60441,"O","66",1852,"JC","CDI","ct_9",36858,"C","tr_2","388b"
60451,"O","66",1876,"EZ","CDI","ct_9",31732,"C","tr_5","628e"
60452,"O","66",1848,"OZ","CDI","ct_8",30062,"C","tr_6","461e"
60458,"O","66",1953,"NZ","CDI","ct_6",22753,"C","tr_1","463d"
60459,"O","66",995,"QA","CDI","ct_8",9783,"C","tr_6","424a"
60464,"O","66",1924,"CA","CDI","ct_9",22418,"P","tr_3","628b"
60476,"O","66",965,"FZ","CDI","ct_9",15134,"P","tr_1","632a"
60485,"O","66",2066,"GZ","CDI","ct_9",16304,"K","tr_0","554f"
60487,"O","66",1820,"FZ","CDI","ct_6",21561,"C","tr_5","622c"
60507,"O","66",1820,"QB","CDI","ct_2",16963,"C","tr_6","526a"
60510,"O","66",1898,"QA","CDI","ct_9",22670,"C","tr_6","431f"
60512,"O","66",758,"QB","AUT","ct_2",8634,"P","tr_3","563b"
60528,"O","66",1819,"QB","CDI","ct_8",19469,"C","tr_4","479b"
60530,"O","66",1180,"NZ","CDI","ct_8",13195,"C","tr_2","691e"
60538,"O","66",1820,"CG","CDI","ct_9",16614,"C","tr_3","487a"
60543,"O","66",1820,"QA","CDI","ct_9",26768,"C","tr_5","431e"
60547,"O","66",1321,"PZ","CDI","ct_4",15942,"P","tr_5","422a"
60552,"O","66",1820,"HZ","CDI","ct_9",27929,"C","tr_1","333c"
60554,"O","92",606,"JC","CDI","ct_9",36677,"C","tr_6","461f"
60565,"O","13",1850,"GZ","CDI","ct_9",29425,"C","tr_2","463b"
60591,"O","66",1494,"FZ","CDI","ct_9",32519,"C","tr_1","372a"
60593,"O","66",1980,"QA","CDI","ct_9",27880,"C","tr_6","431f"
60607,"O","66",1820,"GZ","CDI","ct_9",26139,"C","tr_2","554c"
60615,"O","66",1388,"RZ","CDD","ct_9",13556,"C","tr_4","561b"
60648,"O","66",1849,"GZ","CDI","ct_9",18440,"C","tr_3","462b"
60655,"O","66",1840,"QA","CDI","ct_8",29809,"C","tr_4","432b"
60661,"O","13",1092,"NZ","CDI","ct_9",9592,"P","tr_5","541b"
60677,"O","66",1823,"QA","CDI","ct_9",19931,"C","tr_6","431f"
60696,"X","66",701,"NZ","AUT","ct_6",5624,"C","tr_3","543c"
60702,"O","66",1792,"KZ","CDI","ct_9",28859,"C","tr_1","467a"
60707,"O","66",1848,"OZ","AUT","ct_8",22507,"C","tr_5","467d"
60708,"O","30",1824,"OZ","AUT","ct_1",17142,"C","tr_6","532b"
60715,"O","66",1307,"QB","CDI","ct_8",12479,"P","tr_3","526a"
