"UID","ACTIVITY_TYPE","AGE_2018","sex","OCCUPATION_42","Is_student","degree","household_type","Insee","target"
49099,"type1-1",35,"Male","csp_4_7",FALSE,"DIP|1|7","ft1-1","57591",33.1017
49101,"type1-2",47,"Female","csp_6_7",FALSE,"DIP|1|3","ft4-2","57591",42.1188
49102,"type1-1",24,"Female","csp_5_6",FALSE,"DIP|1|4","ft4-1","57591",52.669
49104,"type1-1",74,"Male","csp_3_1",FALSE,"DIP|1|7","ft4-2","57593",53.6776
49106,"type2-1",80,"Male","csp_7_5",FALSE,"DIP|1|3","ft4-4","57597",47.91
49107,"type2-1",69,"Male","csp_7_8",FALSE,"DIP|1|1","ft1-1","57597",49.3304
49108,"type2-1",62,"Male","csp_7_5",FALSE,"DIP|1|3","ft4-3","57597",46.0678
49109,"type1-1",45,"Male","csp_6_7",FALSE,"DIP|1|9","ft4-2","57597",35.6828
49110,"type2-2",15,"Male","csp_8_5",TRUE,"DIP|3","ft4-1","57598",46.5857
49111,"type1-1",39,"Male","csp_4_6",FALSE,"DIP|1|6","ft4-1","57600",39.7936
49113,"type2-1",69,"Female","csp_7_2",FALSE,"DIP|1|6","ft4-4","57602",48.4068
49114,"type1-1",57,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-3","57602",40.7491
49115,"type1-2",27,"Female","csp_4_3",FALSE,"DIP|1|4","ft4-4","57603",38.7109
49118,"type1-1",42,"Male","csp_6_8",FALSE,"DIP|1|7","ft4-4","57606",47.2295
49119,"type1-1",31,"Female","csp_3_4",FALSE,"DIP|1|8","ft4-1","57606",52.3951
49121,"type2-4",32,"Female","csp_8_5",FALSE,"DIP|1|4","ft4-2","57606",56.409
49123,"type2-4",61,"Female","csp_8_6",FALSE,"DIP|1","ft4-4","57606",58.1805
49124,"type2-1",69,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","57606",49.3747
49129,"type1-1",32,"Female","csp_5_4",FALSE,"DIP|1|6","ft4-1","57606",53.9212
49130,"type1-1",21,"Female","csp_5_5",FALSE,"DIP|1|5","ft3-2","57606",36.9494
49136,"type2-4",71,"Female","csp_8_6",FALSE,"DIP|1|1","ft4-4","57606",56.1748
49138,"type2-1",66,"Female","csp_7_4",FALSE,"DIP|1|7","ft1-2","57606",52.4094
49139,"type1-1",43,"Male","csp_4_7",FALSE,"DIP|1|5","ft4-2","57606",36.5853
49143,"type2-5",32,"Female","csp_8_5",FALSE,"DIP|1|7","ft4-4","57606",52.5297
49145,"type2-5",34,"Female","csp_8_5",FALSE,"DIP|1|3","ft1-2","57607",47.7972
49146,"type2-2",21,"Male","csp_8_4",TRUE,"DIP|1|5","ft4-1","57607",46.4964
49148,"type1-1",38,"Male","csp_4_6",FALSE,"DIP|1|7","ft4-1","57615",48.9969
49149,"type2-1",65,"Female","csp_7_7",FALSE,"DIP|1","ft4-4","57615",47.8647
49152,"type1-2",30,"Female","csp_5_5",FALSE,"DIP|1|3","ft3-2","57616",42.8707
49158,"type2-5",19,"Female","csp_8_5",FALSE,"DIP|1|2","ft4-2","57618",44.0119
49160,"type1-1",28,"Male","csp_4_8",FALSE,"DIP|1|8","ft4-3","57620",32.2847
49163,"type2-1",68,"Female","csp_7_7",FALSE,"DIP|1|1","ft1-2","57620",49.2876
49169,"type1-1",58,"Female","csp_5_2",FALSE,"DIP|1|2","ft3-2","57622",42.977
49172,"type1-1",63,"Female","csp_5_6",FALSE,"DIP|1|4","ft4-3","57623",42.034
49173,"type2-5",56,"Female","csp_8_5",FALSE,"DIP|1|3","ft1-2","57623",49.0822
49175,"type1-1",54,"Female","csp_5_6",FALSE,"DIP|1|1","ft4-1","57623",43.3633
49176,"type2-1",70,"Male","csp_7_5",FALSE,"DIP|1|3","ft4-4","57628",48.2529
49179,"type2-1",60,"Female","csp_7_7",FALSE,"DIP|1|3","ft3-2","57628",52.0619
49183,"type2-1",70,"Male","csp_7_1",FALSE,"DIP|1|5","ft4-4","57630",47.6829
49185,"type2-1",68,"Male","csp_7_8",FALSE,"DIP|1|3","ft1-1","57630",49.3644
49186,"type2-2",16,"Male","csp_8_5",TRUE,"DIP|3","ft4-1","57630",47.4238
49188,"type1-1",60,"Female","csp_5_5",FALSE,"DIP|1|2","ft4-3","57630",42.1631
49191,"type1-1",29,"Male","csp_5_3",FALSE,"DIP|1|3","ft1-1","57630",36.9822
49194,"type1-1",32,"Female","csp_4_6",FALSE,"DIP|1|6","ft4-1","57630",47.4224
49198,"type2-1",85,"Female","csp_7_7",FALSE,"DIP|2","ft3-2","57630",50.7067
49199,"type1-1",35,"Female","csp_3_1",FALSE,"DIP|1|8","ft4-1","57630",57.8322
49200,"type2-1",93,"Female","csp_7_7",FALSE,"DIP|2","ft1-2","57630",50.0687
49201,"type2-1",63,"Male","csp_7_8",FALSE,"DIP|1|3","ft1-1","57630",48.9524
49202,"type1-1",31,"Male","csp_4_7",FALSE,"DIP|1|3","ft4-1","57630",46.4275
49203,"type1-1",35,"Female","csp_5_4",FALSE,"DIP|1|6","ft4-1","57630",48.2892
49205,"type1-1",51,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-1","57631",47.2892
49208,"type2-2",23,"Female","csp_8_4",TRUE,"DIP|1|4","ft4-1","57631",52.104
49209,"type2-5",31,"Female","csp_8_5",FALSE,"DIP|1|6","ft3-2","57631",46.2857
49210,"type1-2",49,"Female","csp_5_2",FALSE,"DIP|1|3","ft3-2","57631",45.4323
49213,"type1-1",53,"Male","csp_2_2",FALSE,"DIP|1|6","ft4-1","57631",57.5456
49214,"type1-1",31,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-3","57631",43.3694
49215,"type2-2",17,"Male","csp_8_4",TRUE,"DIP|3","ft4-1","57631",47.3034
49216,"type1-1",34,"Female","csp_3_8",FALSE,"DIP|1|8","ft4-1","57631",42.5677
49217,"type1-1",57,"Male","csp_4_6",FALSE,"DIP|1|3","ft4-1","57631",43.906
49219,"type2-5",17,"Male","csp_8_5",TRUE,"DIP|3","ft4-4","57631",40.1139
49220,"type1-1",52,"Female","csp_4_6",FALSE,"DIP|1|5","ft4-3","57631",37.2587
49223,"type1-1",45,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-2","57631",36.9329
49224,"type1-1",51,"Male","csp_6_8",FALSE,"DIP|1|3","ft3-2","57631",33.2235
49225,"type1-1",48,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-2","57631",39.683
49226,"type2-5",63,"Male","csp_8_6",FALSE,"DIP|2","ft4-4","57631",40.9231
49227,"type1-2",60,"Female","csp_5_6",FALSE,"DIP|1|3","ft1-2","57631",46.386
49230,"type2-4",55,"Female","csp_8_5",FALSE,"DIP|2","ft4-4","57631",55.9786
49231,"type2-1",66,"Female","csp_7_2",FALSE,"DIP|1|3","ft1-2","57631",50.8597
49233,"type1-1",70,"Female","csp_3_4",FALSE,"DIP|1|9","ft4-3","57633",47.3988
49235,"type2-1",85,"Female","csp_7_8",FALSE,"DIP|1|2","ft1-2","57633",45.9124
49237,"type2-1",84,"Male","csp_7_8",FALSE,"DIP|1","ft4-4","57635",46.4281
49239,"type2-2",16,"Male","csp_8_4",TRUE,"DIP|1|5","ft4-2","57638",42.0871
49241,"type1-1",55,"Female","csp_5_5",FALSE,"DIP|1|3","ft4-3","57638",43.7566
49243,"type1-1",20,"Male","csp_6_7",FALSE,"DIP|1|5","ft4-2","57640",32.7591
49244,"type1-2",46,"Male","csp_4_7",FALSE,"DIP|1|7","ft4-3","57641",41.1239
49246,"type1-1",33,"Female","csp_4_3",FALSE,"DIP|1|6","ft3-2","57642",50.8035
49248,"type1-1",44,"Male","csp_4_8",FALSE,"DIP|1|5","ft4-2","57642",39.8158
49250,"type2-1",56,"Male","csp_7_7",FALSE,"DIP|1|3","ft3-1","57644",54.3369
49251,"type2-1",78,"Female","csp_7_7",FALSE,"DIP|2","ft1-2","57647",47.2505
49255,"type2-5",50,"Male","csp_8_5",FALSE,"DIP|1|3","ft2-0","57647",44.7144
49256,"type2-1",64,"Male","csp_7_8",FALSE,"DIP|1|1","ft1-1","57647",49.9742
49260,"type1-2",29,"Female","csp_6_5",FALSE,"DIP|1|4","ft4-2","57647",38.4824
49261,"type2-1",63,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","57650",50.3486
49262,"type2-1",65,"Female","csp_7_7",FALSE,"DIP|1|1","ft1-2","57652",48.5453
49264,"type2-1",71,"Male","csp_7_5",FALSE,"DIP|1|2","ft1-1","57654",43.9156
49265,"type2-1",76,"Male","csp_7_1",FALSE,"DIP|3","ft4-4","57656",45.1289
49267,"type1-1",38,"Male","csp_5_4",FALSE,"DIP|1|8","ft4-1","57658",45.0641
49270,"type2-2",18,"Male","csp_8_4",TRUE,"DIP|1|2","ft4-1","57659",43.0611
49272,"type1-1",54,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-2","57659",35.1672
49273,"type2-1",70,"Male","csp_7_4",FALSE,"DIP|1|8","ft4-4","57659",44.8748
49274,"type1-1",35,"Male","csp_6_4",FALSE,"DIP|1|5","ft4-1","57659",49.9641
49275,"type1-1",48,"Male","csp_4_5",FALSE,"DIP|1|8","ft4-1","57659",42.7457
49276,"type1-1",49,"Female","csp_5_4",FALSE,"DIP|3","ft4-1","57660",48.0788
49277,"type1-1",46,"Female","csp_5_4",FALSE,"DIP|3","ft4-1","57660",39.0673
49280,"type1-1",20,"Male","csp_6_4",FALSE,"DIP|1|2","ft4-2","57660",34.7323
49281,"type2-5",60,"Male","csp_8_6",FALSE,"DIP|1|3","ft4-4","57660",42.0982
49283,"type1-1",46,"Female","csp_4_3",FALSE,"DIP|1|6","ft4-1","57660",54.3955
49285,"type2-1",69,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","57660",47.5828
49287,"type1-1",52,"Male","csp_3_7",FALSE,"DIP|1|8","ft4-1","57660",48.7866
49292,"type1-2",58,"Female","csp_5_2",FALSE,"DIP|3","ft4-4","57663",43.8094
49293,"type1-1",32,"Male","csp_5_2",FALSE,"DIP|1|3","ft4-2","57663",39.361
49301,"type1-2",58,"Female","csp_4_3",FALSE,"DIP|1|5","ft1-2","57663",42.1332
49305,"type2-1",63,"Male","csp_7_5",FALSE,"DIP|1|4","ft4-3","57666",44.7353
49307,"type2-4",62,"Female","csp_8_6",FALSE,"DIP|2","ft1-2","57666",52.139
49308,"type1-1",34,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-1","57666",41.0904
49311,"type1-1",27,"Female","csp_5_5",FALSE,"DIP|1|4","ft3-2","57666",47.1806
49315,"type1-1",49,"Male","csp_6_4",FALSE,"DIP|1|8","ft4-2","57668",32.8178
49317,"type1-1",41,"Male","csp_4_3",FALSE,"DIP|1|7","ft4-2","57669",48.4193
49318,"type1-1",44,"Female","csp_5_4",FALSE,"DIP|1|7","ft4-1","57669",51.071
49324,"type1-2",41,"Female","csp_5_6",FALSE,"DIP|1|3","ft1-2","57669",46.1598
49326,"type1-1",46,"Female","csp_4_6",FALSE,"DIP|1|3","ft3-2","57672",43.2385
49327,"type2-5",39,"Male","csp_8_5",FALSE,"DIP|1|3","ft4-4","57672",44.5054
49328,"type2-2",19,"Female","csp_8_4",TRUE,"DIP|1|4","ft1-2","57672",46.3681
49329,"type2-1",79,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","57672",48.8693
49330,"type1-1",39,"Male","csp_4_7",FALSE,"DIP|1|6","ft1-1","57672",36.4342
49333,"type1-2",23,"Female","csp_8_1",FALSE,"DIP|1|3","ft4-2","57672",51.1888
49334,"type2-1",64,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","57672",47.4161
49335,"type1-2",54,"Male","csp_4_2",FALSE,"DIP|1|9","ft3-2","57672",39.1989
49339,"type1-1",56,"Male","csp_3_3",FALSE,"DIP|1|8","ft4-1","57672",49.8166
49346,"type2-1",66,"Male","csp_7_5",FALSE,"DIP|1|3","ft4-4","57672",47.0047
49347,"type1-2",42,"Male","csp_6_3",FALSE,"DIP|3","ft3-1","57672",43.9527
49348,"type2-1",86,"Male","csp_7_5",FALSE,"DIP|2","ft4-1","57672",52.8775
49350,"type1-2",35,"Male","csp_6_7",FALSE,"DIP|3","ft4-4","57672",36.7921
49351,"type2-1",65,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-3","57672",47.2685
49352,"type1-1",46,"Female","csp_4_5",FALSE,"DIP|1|5","ft4-3","57672",33.966
49354,"type1-1",34,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","57672",50.0949
49355,"type2-5",21,"Male","csp_8_5",FALSE,"DIP|1|6","ft4-2","57672",39.1024
49356,"type2-1",82,"Female","csp_7_7",FALSE,"DIP|3","ft4-4","57672",52.6172
49358,"type2-1",52,"Male","csp_7_7",FALSE,"DIP|2","ft4-3","57672",45.2155
49360,"type1-1",22,"Female","csp_3_5",FALSE,"DIP|1|8","ft4-3","57672",42.5859
49362,"type1-1",58,"Male","csp_4_7",FALSE,"DIP|1|3","ft4-1","57672",43.3929
49363,"type1-1",48,"Male","csp_6_7",FALSE,"DIP|1|3","ft4-1","57672",40.2223
49365,"type2-1",74,"Female","csp_7_7",FALSE,"DIP|1|1","ft4-4","57672",50.8999
49369,"type1-1",18,"Male","csp_6_8",TRUE,"DIP|1|3","ft4-1","57672",32.0893
49370,"type1-1",49,"Female","csp_5_2",FALSE,"DIP|1|3","ft3-2","57672",45.1653
49371,"type1-1",34,"Female","csp_3_4",FALSE,"DIP|1|8","ft3-2","57672",46.3575
49373,"type2-1",93,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-4","57672",47.8043
49374,"type1-1",47,"Male","csp_4_6",FALSE,"DIP|1|5","ft4-1","57672",41.5829
49382,"type2-1",74,"Female","csp_7_8",FALSE,"DIP|1|3","ft4-4","57677",48.6475
49383,"type2-4",51,"Female","csp_8_5",FALSE,"DIP|3","ft4-4","57677",55.3682
49385,"type2-4",58,"Female","csp_8_5",FALSE,"DIP|3","ft4-4","57678",53.824
49387,"type1-1",38,"Male","csp_6_7",FALSE,"DIP|1|3","ft4-1","57681",43.6979
49392,"type1-1",82,"Male","csp_4_4",FALSE,"DIP|1|6","ft1-1","57683",40.6657
49393,"type1-1",48,"Male","csp_4_8",FALSE,"DIP|1|3","ft4-1","57683",47.4302
49394,"type2-1",64,"Male","csp_7_5",FALSE,"DIP|1|3","ft3-2","57683",42.8704
49395,"type2-1",86,"Female","csp_7_7",FALSE,"DIP|2","ft4-4","57683",49.188
49396,"type2-1",63,"Female","csp_7_7",FALSE,"DIP|1|1","ft4-4","57684",50.2127
49397,"type1-1",30,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-1","57690",40.1987
49398,"type2-2",17,"Male","csp_8_4",TRUE,"DIP|1|2","ft3-2","57690",40.0201
49399,"type1-1",40,"Male","csp_6_2",FALSE,"DIP|3","ft4-1","57690",32.6755
49400,"type2-1",65,"Male","csp_7_5",FALSE,"DIP|1|6","ft3-1","57690",50.8016
49402,"type2-2",15,"Male","csp_8_4",TRUE,"DIP|3","ft4-2","57690",40.8538
49403,"type1-1",53,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","57693",43.3542
49406,"type1-1",22,"Male","csp_6_3",FALSE,"DIP|1|5","ft4-1","57695",47.5207
49407,"type1-1",46,"Female","csp_4_2",FALSE,"DIP|1|4","ft3-2","57696",41.0447
49409,"type2-4",59,"Female","csp_8_6",FALSE,"DIP|1|3","ft4-4","57696",56.2972
49410,"type1-1",32,"Male","csp_6_8",FALSE,"DIP|1|3","ft4-2","57700",42.1725
49412,"type1-2",52,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-3","57701",39.643
49417,"type1-1",59,"Male","csp_6_2",FALSE,"DIP|1|1","ft4-2","57708",38.8273
49418,"type2-5",29,"Female","csp_8_5",FALSE,"DIP|1|3","ft4-4","57712",50.9061
49419,"type2-1",66,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","57713",45.5359
49420,"type2-5",19,"Female","csp_8_5",FALSE,"DIP|1","ft4-1","57714",53.0855
49422,"type1-1",29,"Female","csp_5_5",FALSE,"DIP|1|7","ft3-2","57714",45.9075
49424,"type2-4",43,"Female","csp_8_5",FALSE,"DIP|2","ft3-1","57714",59.5467
49425,"type2-1",80,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-2","57716",52.4791
49426,"type1-1",44,"Male","csp_6_2",FALSE,"DIP|1|4","ft4-1","57716",37.1199
49430,"type2-1",72,"Male","csp_7_7",FALSE,"DIP|1|6","ft4-4","57724",45.7273
49431,"type1-1",42,"Male","csp_6_5",FALSE,"DIP|3","ft4-1","57725",40.6337
49432,"type1-1",52,"Male","csp_6_3",FALSE,"DIP|2","ft3-2","57725",31.6216
49435,"type2-1",70,"Female","csp_7_7",FALSE,"DIP|1|1","ft1-2","57727",48.2063
49440,"type1-1",36,"Male","csp_4_7",FALSE,"DIP|1|6","ft4-1","57733",35.2786
49441,"type1-1",55,"Male","csp_3_8",FALSE,"DIP|1|6","ft1-1","57733",40.1454
49442,"type2-2",20,"Female","csp_8_4",TRUE,"DIP|1|4","ft4-1","57733",51.0848
49443,"type2-1",86,"Female","csp_7_5",FALSE,"DIP|1","ft1-2","57733",47.9013
49451,"type2-1",97,"Female","csp_7_8",FALSE,"DIP|1|1","ft1-2","57742",48.4558
49452,"type2-1",84,"Female","csp_7_8",FALSE,"DIP|1|2","ft3-1","57742",51.8972
49454,"type2-2",22,"Male","csp_8_4",TRUE,"DIP|1|4","ft1-1","57742",44.4486
49455,"type1-1",56,"Male","csp_6_2",FALSE,"DIP|3","ft4-1","57742",37.5494
49457,"type1-1",26,"Male","csp_4_7",FALSE,"DIP|1|8","ft3-2","57743",30.9718
49458,"type1-1",33,"Female","csp_6_3",FALSE,"DIP|1|5","ft4-1","57745",49.1238
49461,"type1-1",45,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-1","57746",41.3065
49463,"type1-1",39,"Female","csp_3_7",FALSE,"DIP|1|7","ft4-1","57748",47.1762
49464,"type1-1",25,"Male","csp_6_4",TRUE,"DIP|1|8","ft1-1","57748",39.6493
49465,"type1-1",34,"Male","csp_5_3",FALSE,"DIP|1|7","ft4-2","57750",45.2288
49466,"type2-1",59,"Male","csp_7_8",FALSE,"DIP|1|4","ft1-1","57751",49.7817
49467,"type2-5",16,"Male","csp_8_5",TRUE,"DIP|1|2","ft4-2","57751",36.0132
49471,"type1-1",32,"Female","csp_5_4",FALSE,"DIP|1|3","ft1-2","57751",46.2788
49473,"type2-2",15,"Female","csp_8_4",TRUE,"DIP|2","ft4-1","57751",50.7077
49474,"type2-2",21,"Male","csp_8_4",TRUE,"DIP|1|6","ft4-1","57751",46.5844
49476,"type1-2",56,"Female","csp_5_4",FALSE,"DIP|1|3","ft1-2","57751",46.5891
49477,"type1-2",63,"Male","csp_5_6",FALSE,"DIP|1|3","ft3-2","57751",39.7368
49478,"type1-2",63,"Female","csp_5_6",FALSE,"DIP|1|3","ft1-2","57751",45.4219
49483,"type1-1",40,"Female","csp_5_6",FALSE,"DIP|3","ft3-2","57751",44.0283
49485,"type1-1",61,"Male","csp_1_2",FALSE,"DIP|1|4","ft4-1","57751",41.0755
49486,"type2-1",96,"Male","csp_7_5",FALSE,"DIP|1|3","ft4-4","57751",49.2199
49487,"type1-1",36,"Female","csp_5_6",FALSE,"DIP|1|4","ft4-1","57752",44.4992
49490,"type1-1",63,"Male","csp_4_8",FALSE,"DIP|1|2","ft4-2","57752",36.1492
49491,"type1-1",61,"Male","csp_4_2",FALSE,"DIP|1|7","ft4-1","57752",44.9304
49492,"type1-1",33,"Female","csp_5_5",FALSE,"DIP|1|3","ft4-1","57752",51.0714
49495,"type2-1",71,"Male","csp_7_5",FALSE,"DIP|1|3","ft1-1","57752",48.4567
49498,"type1-1",39,"Male","csp_6_5",FALSE,"DIP|1|4","ft4-1","57757",44.5728
49501,"type1-1",53,"Female","csp_4_3",FALSE,"DIP|1|3","ft1-2","57757",38.9424
49502,"type2-1",94,"Female","csp_7_1",FALSE,"DIP|1|1","ft4-1","57757",53.5776
49504,"type2-1",82,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-4","57757",47.6905
49505,"type2-1",68,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","57757",47.203
49507,"type1-1",32,"Male","csp_6_5",FALSE,"DIP|1|6","ft4-2","57757",27.325
49512,"type1-1",39,"Female","csp_2_1",FALSE,"DIP|1","ft4-1","57757",69.3333
49513,"type1-2",51,"Female","csp_5_5",FALSE,"DIP|1|3","ft2-0","57757",47.9931
49516,"type1-1",48,"Male","csp_3_8",FALSE,"DIP|1|6","ft4-1","57762",42.9462
49518,"type1-1",51,"Male","csp_3_3",FALSE,"DIP|1|8","ft4-2","57764",35.1117
49519,"type2-1",66,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","57764",48.6698
49520,"type2-5",34,"Male","csp_8_5",FALSE,"DIP|1|6","ft1-1","57767",47.6825
49525,"type2-1",72,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-4","58007",46.1025
49529,"type1-1",59,"Male","csp_4_7",FALSE,"DIP|1|3","ft4-2","58010",30.0574
49530,"type2-1",68,"Male","csp_7_7",FALSE,"DIP|1|3","ft4-4","58011",43.3279
49531,"type2-2",25,"Male","csp_8_4",TRUE,"DIP|1|6","ft1-1","58012",41.4023
49535,"type2-1",64,"Female","csp_7_5",FALSE,"DIP|1|6","ft1-2","58031",44.7559
49536,"type1-1",42,"Male","csp_3_7",FALSE,"DIP|1|8","ft4-1","58032",43.6931
49541,"type1-1",40,"Male","csp_2_1",FALSE,"DIP|1|9","ft1-1","58040",56.901
49543,"type2-1",72,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-4","58044",45.8709
49549,"type1-1",51,"Female","csp_4_2",FALSE,"DIP|1|6","ft4-1","58057",40.7537
49551,"type2-1",67,"Female","csp_7_7",FALSE,"DIP|2","ft4-4","58057",45.7611
49553,"type2-1",70,"Male","csp_7_8",FALSE,"DIP|1|4","ft4-4","58059",43.6234
49555,"type1-1",43,"Male","csp_6_5",FALSE,"DIP|1|7","ft4-1","58059",40.6291
49556,"type1-1",26,"Male","csp_6_5",FALSE,"DIP|1|3","ft4-1","58059",44.2838
49557,"type2-1",67,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-4","58059",46.3431
49560,"type1-1",36,"Male","csp_6_5",FALSE,"DIP|1|4","ft4-4","58059",38.9745
49563,"type1-1",29,"Female","csp_5_6",TRUE,"DIP|1|8","ft4-1","58062",42.7047
49565,"type2-1",70,"Female","csp_7_5",FALSE,"DIP|1|7","ft1-2","58062",47.4478
49566,"type2-1",65,"Female","csp_7_7",FALSE,"DIP|1|1","ft4-4","58067",47.1027
49571,"type2-1",64,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","58077",43.3994
49572,"type1-1",47,"Male","csp_6_8",TRUE,"DIP|1|2","ft4-2","58079",28.5456
49573,"type1-1",44,"Male","csp_3_1",FALSE,"DIP|1|8","ft4-1","58079",44.4673
49575,"type2-1",69,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","58079",43.2794
49576,"type1-1",54,"Male","csp_4_8",FALSE,"DIP|1|2","ft4-1","58081",36.4322
49577,"type2-2",20,"Female","csp_8_4",FALSE,"DIP|1|4","ft4-4","58081",52.0474
49578,"type1-1",60,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-1","58081",42.8529
49580,"type2-1",90,"Female","csp_7_5",FALSE,"DIP|1|1","ft1-2","58082",45.5946
49581,"type1-1",43,"Male","csp_6_2",FALSE,"DIP|1|5","ft1-1","58083",34.7488
49583,"type2-1",67,"Male","csp_7_5",FALSE,"DIP|1|4","ft4-4","58086",44.9197
49587,"type2-1",82,"Female","csp_7_8",FALSE,"DIP|1|3","ft1-2","58086",46.1372
49588,"type1-1",29,"Female","csp_4_7",FALSE,"DIP|1|7","ft4-1","58086",37.9445
49591,"type2-1",67,"Female","csp_7_2",FALSE,"DIP|2","ft4-4","58086",46.4716
49592,"type2-2",22,"Female","csp_8_4",TRUE,"DIP|1|5","ft4-2","58086",44.6777
49593,"type2-1",63,"Female","csp_7_7",FALSE,"DIP|1|1","ft4-4","58086",47.4625
49594,"type2-1",78,"Male","csp_7_2",FALSE,"DIP|3","ft4-4","58086",44.5405
49595,"type1-1",61,"Female","csp_4_3",FALSE,"DIP|1|4","ft4-3","58086",33.7462
49599,"type1-1",35,"Male","csp_4_7",FALSE,"DIP|1|6","ft2-0","58087",31.1502
49600,"type2-1",89,"Male","csp_7_7",FALSE,"DIP|1|2","ft4-4","58088",39.3003
49602,"type2-1",67,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","58088",42.4308
49603,"type2-1",72,"Male","csp_7_7",FALSE,"DIP|3","ft1-1","58088",45.3398
49605,"type1-1",35,"Female","csp_4_6",FALSE,"DIP|1|6","ft4-3","58095",35.3166
49607,"type2-1",75,"Female","csp_7_7",FALSE,"DIP|1|1","ft1-2","58095",45.7529
49608,"type2-1",84,"Male","csp_7_2",FALSE,"DIP|1|3","ft1-1","58095",46.1224
49609,"type1-1",39,"Female","csp_4_5",FALSE,"DIP|1|4","ft4-1","58095",42.8995
49611,"type1-1",59,"Female","csp_6_9",FALSE,"DIP|2","ft4-3","58095",40.7389
49616,"type2-1",76,"Male","csp_7_2",FALSE,"DIP|1","ft4-3","58102",40.1339
49618,"type2-1",73,"Male","csp_7_8",FALSE,"DIP|3","ft4-4","58103",43.8999
49619,"type2-1",75,"Female","csp_7_7",FALSE,"DIP|1|1","ft1-2","58103",45.0242
49620,"type1-1",47,"Female","csp_4_3",FALSE,"DIP|1|6","ft3-2","58104",33.0411
49621,"type1-2",29,"Female","csp_8_1",FALSE,"DIP|1|6","ft4-2","58104",43.5771
49622,"type1-1",31,"Female","csp_5_2",FALSE,"DIP|1|6","ft4-1","58104",40.0996
49631,"type1-1",44,"Female","csp_5_4",FALSE,"DIP|1|6","ft3-2","58116",40.7654
49632,"type2-1",72,"Female","csp_7_8",FALSE,"DIP|1|1","ft4-4","58117",46.7784
49633,"type2-1",64,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","58117",43.5672
49636,"type1-1",57,"Female","csp_5_4",FALSE,"DIP|1|9","ft4-1","58117",44.4992
49637,"type1-1",35,"Male","csp_4_6",FALSE,"DIP|1|3","ft4-1","58117",35.4646
49638,"type1-1",43,"Female","csp_5_5",FALSE,"DIP|1|3","ft4-1","58118",48.5306
49639,"type2-5",66,"Female","csp_8_6",FALSE,"DIP|1|1","ft1-2","58118",44.6514
49640,"type1-1",28,"Female","csp_3_4",FALSE,"DIP|1|8","ft4-1","58118",43.0508
49641,"type2-2",21,"Male","csp_8_4",TRUE,"DIP|1|2","ft4-4","58118",36.6928
49643,"type1-1",24,"Female","csp_6_2",FALSE,"DIP|1|5","ft4-1","58121",41.8819
49645,"type2-1",67,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","58121",42.2508
49648,"type1-1",56,"Female","csp_2_2",FALSE,"DIP|1|3","ft4-3","58131",54.2897
49649,"type2-1",67,"Female","csp_7_7",FALSE,"DIP|2","ft4-4","58131",45.7222
49652,"type2-1",74,"Female","csp_7_7",FALSE,"DIP|1|1","ft4-4","58134",46.8438
49655,"type2-1",87,"Male","csp_7_8",FALSE,"DIP|1|3","ft1-1","58134",45.6934
49656,"type2-1",86,"Female","csp_7_5",FALSE,"DIP|2","ft4-4","58134",46.985
49658,"type1-1",30,"Female","csp_5_5",FALSE,"DIP|1|5","ft4-1","58134",50.4371
49660,"type2-1",75,"Male","csp_7_2",FALSE,"DIP|1|3","ft4-4","58143",43.414
49663,"type1-1",32,"Male","csp_5_3",FALSE,"DIP|1|6","ft1-1","58145",39.5826
